surface,LC,MV,EA,SE,DBC,DBF,DOS,CN,GCN,RxnE
Rh6Ti6,337.71,9.46,0.079,443.7,-0.350634656,0.35967901,7.906,2,7.33,2.547715883
Rh6Ti6,337.71,9.46,0.431666666666667,468.033333333333,-1.112009558,0.55888267,7.906,3,6.95454545454545,2.143409686
Rh6V6,341.67,8.3,0.933,503.066666666667,-1.603022987,0.753695683,15.35,3,7.5,2.006232882
Rh6V6,341.67,8.3,0.933,503.066666666667,-1.603070118,0.753708668,15.35,3,6.95454545454545,2.257450827
Rh6V6,341.67,8.3,0.729,489.433333333333,-1.033926868,0.620868087,15.35,3,6.95454545454545,1.656796264
Rh6W6,348.43,8.875,1.03008666666667,622.8,-1.670470968,0.747417156,12.9,3,7.5,2.079235039
Rh6W6,348.43,8.875,1.03008666666667,622.8,-1.670594688,0.747436078,12.9,3,6.95454545454545,2.488121728
Rh6W6,348.43,8.875,0.923173333333333,728.9,-1.31892658,0.650197004,12.9,3,7.5,1.678945242
Rh6W6,348.43,8.875,0.923173333333333,728.9,-1.318938825,0.650199022,12.9,3,6.95454545454545,1.594762472
Rh6Y6,372.54,14.08,1.137,516.7,-1.40454151,0.894027622,3.772,2,7.33,1.882638096
Rh6Y6,372.54,14.08,0.722,454.05,-0.863021455,0.666182863,3.772,5,7.615384615,3.37708172
Rh6Y6,372.54,14.08,0.583666666666667,433.166666666667,-0.622904788,0.565154615,3.772,3,6.95454545454545,3.104905159
Rh6Zn6,323.415,8.72,1.137,516.7,-1.108848935,0.865312314,13.8,2,7.33,2.076354986
Rh6Zn6,323.415,8.72,0.5685,321.525,-3.830196634,0.932074429,13.8,5,7.615384615,2.616461635
Rh6Zr6,351.77,11.15,1.137,516.7,-2.16456731,0.877199406,10.82,2,7.33,1.975080474
Rh6Zr6,351.77,11.15,0.663,572.9,-1.182399145,0.585995569,10.82,3,6.95454545454545,2.16309617
Ru12,270.59,8.17,1.05,605.7,-1.595690672,0.733848136,12,1,7.5,3.567144257
Ru12,270.59,8.17,1.05,605.7,-1.595447664,0.733800626,12,3,7.5,1.59930963
Ru12,270.59,8.17,1.05,605.7,-1.594865863,0.733729242,12,3,6.95454545454545,2.166237452
Ru6Sc6,300.745,11.585,1.05,605.7,-1.086960874,0.850665346,17.42,2,7.33,0.960501985
Ru6Sc6,300.745,11.585,0.619,469.85,-0.61545777,0.654751503,17.42,5,7.615384615,2.99716359
Ru6Sc6,300.745,11.585,0.475333333333333,424.566666666667,-0.403147308,0.566563859,17.42,3,6.95454545454545,2.401315101
Ru6Ta6,300.36,9.51,0.322,771,-0.390270082,0.413523623,9.63,2,7.33,2.08451051
Ru6Ta6,300.36,9.51,1.05,605.7,-1.628440293,0.753520339,9.63,2,7.33,2.084632417
Ru6Ta6,300.36,9.51,0.564666666666667,715.9,-0.814258792,0.529969631,9.63,3,6.95454545454545,1.54887197
Ru6Tc6,272.045,8.4,0.883333333333333,594.8,-1.475288881,0.71728295,18.46,3,7.5,1.379298381
Ru6Tc6,272.045,8.4,0.883333333333333,594.8,-1.475313443,0.717286675,18.46,3,6.95454545454545,1.940487186
Ru6Tc6,272.045,8.4,0.716666666666667,583.9,-1.368496706,0.685616446,18.46,3,7.5,1.43425109
Ru6Tc6,272.045,8.4,0.716666666666667,583.9,-1.368493585,0.68561581,18.46,3,6.95454545454545,1.80701698
Ru6Ti6,282.835,9.405,1.05,605.7,-1.659032966,0.842219872,5.402,2,7.33,1.626479789
Ru6Ti6,282.835,9.405,0.402666666666667,497.7,-0.825758445,0.57085023,5.402,3,7.5,2.387174433
Ru6V6,286.795,8.245,0.7,519.1,-1.207570279,0.608421013,10.97,3,7.5,1.623112788
Ru6V6,286.795,8.245,0.7875,540.75,-1.440847242,0.666753558,10.97,5,7.615384615,1.750108589
Ru6W6,293.555,8.82,0.972086666666667,682.133333333333,-1.437786055,0.719157077,5.73,3,7.5,1.392553182
Ru6W6,293.555,8.82,0.972086666666667,682.133333333333,-1.437794414,0.719160436,5.73,3,6.95454545454545,1.666718351
Ru6W6,293.555,8.82,0.894173333333333,758.566666666667,-1.30484349,0.661200302,5.73,3,7.5,1.565675543
Ru6W6,293.555,8.82,0.894173333333333,758.566666666667,-1.304830816,0.661197058,5.73,3,6.95454545454545,1.500473122
Ru6Y6,317.665,14.025,1.05,605.7,-0.863526134,0.838221891,17.08,2,7.33,0.739325
Ru6Y6,317.665,14.025,0.554666666666667,462.833333333333,-0.529091427,0.593925618,17.08,3,6.95454545454545,2.16848348
Ru6Zn6,268.54,8.665,1.05,605.7,-0.920322705,0.758876337,22.82,2,7.33,1.244411007
Ru6Zr6,296.895,11.095,1.05,605.7,-1.353272542,0.825415238,10.47,2,7.33,1.447906307
Ru6Zr6,296.895,11.095,0.634,602.566666666667,-0.80825043,0.590476345,10.47,3,6.95454545454545,2.360915856
Ru6Zr6,296.895,11.095,0.738,603.35,-0.96457112,0.657879128,10.47,5,7.615384615,2.827552313
Sc12,330.9,15,0.188,334,-0.363112902,0.472897601,22.27,1,7.5,4.55285514
Sc12,330.9,15,0.188,334,-0.363940768,0.473039478,22.27,3,7.5,1.560266056
Sc12,330.9,15,0.188,334,-0.36358017,0.472964565,22.27,3,6.95454545454545,1.980335128
Sc6Ta6,330.515,12.925,0.232666666666667,479.666666666667,-0.006088817,0.395244872,23.02,3,7.5,1.553761447
Sc6Ta6,330.515,12.925,0.232666666666667,479.666666666667,-0.006749383,0.395350633,23.02,3,6.95454545454545,1.522835301
Sc6Ta6,330.515,12.925,0.277333333333333,625.333333333333,-0.345388042,0.500136231,23.02,3,7.5,0.859268562
Sc6Ta6,330.515,12.925,0.277333333333333,625.333333333333,-0.344772062,0.500022531,23.02,3,6.95454545454545,1.030446399
Sc6Tc6,302.2,11.815,0.55,573,-0.874874887,0.770609694,24.39,2,7.33,0.42815371
Sc6Ti6,312.99,12.82,0.151666666666667,370.566666666667,-0.449778284,0.514532615,25.83,3,7.5,1.604671905
Sc6Ti6,312.99,12.82,0.151666666666667,370.566666666667,-0.449790111,0.514548843,25.83,3,6.95454545454545,1.799719431
Sc6Ti6,312.99,12.82,0.115333333333333,407.133333333333,-0.401129143,0.530718288,25.83,3,7.5,0.920388188
Sc6V6,316.95,11.66,0.300333333333333,381.266666666667,-0.585135255,0.547244255,28.7,3,7.5,1.494794242
Sc6V6,316.95,11.66,0.300333333333333,381.266666666667,-0.585037816,0.547243856,28.7,3,6.95454545454545,1.564065038
Sc6V6,316.95,11.66,0.412666666666667,428.533333333333,-0.574460526,0.599435668,28.7,3,7.5,0.807804216
Sc6W6,323.71,12.235,0.39742,501,-0.765760998,0.532970692,18.07,3,7.5,1.632895009
Sc6W6,323.71,12.235,0.39742,501,-0.76549378,0.532917859,18.07,3,6.95454545454545,1.390375455
Sc6W6,323.71,12.235,0.60684,668,-1.120498091,0.658144978,18.07,3,7.5,0.859952929
Sc6W6,323.71,12.235,0.60684,668,-1.120256286,0.65808979,18.07,3,6.95454545454545,0.996561287
Sc6Y6,347.82,17.44,0.307,391.4,-0.793880516,0.567952619,18.78,2,7.33,1.259106242
Sc6Y6,347.82,17.44,0.188,334,-0.254019267,0.435932165,18.78,2,7.33,1.138339808
Sc6Y6,347.82,17.44,0.227666666666667,353.133333333333,-0.429588571,0.47885062,18.78,3,7.5,1.255821284
Sc6Y6,347.82,17.44,0.267333333333333,372.266666666667,-0.60982988,0.522942525,18.78,3,7.5,1.838049115
Sc6Y6,347.82,17.44,0.267333333333333,372.266666666667,-0.610012486,0.522969792,18.78,3,6.95454545454545,2.239718257
Sc6Zn6,298.695,12.08,0.125333333333333,264.783333333333,-3.137730379,0.621350222,8.622,3,7.5,2.853478775
Sc6Zn6,298.695,12.08,0.094,230.175,-4.377657751,0.739803572,8.622,5,7.615384615,1.458369492
Sc6Zr6,327.05,14.51,0.267333333333333,423,-0.465008076,0.495475803,31,3,7.5,1.678218834
Sc6Zr6,327.05,14.51,0.267333333333333,423,-0.464750141,0.495405726,31,3,6.95454545454545,1.818999377
Sc6Zr6,327.05,14.51,0.346666666666667,512,-0.616996588,0.561402546,31,3,7.5,1.311196722
Sc6Zr6,327.05,14.51,0.346666666666667,512,-0.617424794,0.56153067,31,3,6.95454545454545,1.445581774
Ta12,330.13,10.85,0.322,771,0.065880794,0.468856408,35.67,1,7.5,4.260301334
Ta12,330.13,10.85,0.322,771,0.065918436,0.468845798,35.67,3,7.5,0.752288639
Ta12,330.13,10.85,0.322,771,0.066282957,0.468808186,35.67,3,6.95454545454545,0.439420039
Ta6Tc6,301.815,9.74,0.322,771,-0.351410044,0.441552649,4.871,2,7.33,1.801093334
Ta6Tc6,301.815,9.74,0.55,573,-0.970419117,0.681895328,4.871,2,7.33,1.197909881
Ta6Tc6,301.815,9.74,0.398,705,-0.572261819,0.52731785,4.871,3,7.5,1.733686927
Ta6Ti6,312.605,10.745,0.241,661.9,-0.546813167,0.533501218,18.25,3,7.5,1.070116651
Ta6Ti6,312.605,10.745,0.241,661.9,-0.546684376,0.533460982,18.25,3,6.95454545454545,0.967880216
Ta6Ti6,312.605,10.745,0.16,552.8,-0.186373502,0.452215795,18.25,3,7.5,1.225151605
Ta6Ti6,312.605,10.745,0.16,552.8,-0.186435866,0.452228323,18.25,3,6.95454545454545,1.053284641
Ta6V6,316.565,9.585,0.322,771,-0.596436578,0.566292605,15.78,2,7.33,1.226309178
Ta6V6,316.565,9.585,0.389666666666667,672.6,-0.376513911,0.535942675,15.78,3,7.5,1.212889612
Ta6V6,316.565,9.585,0.4235,623.4,-0.274303318,0.521842602,15.78,5,7.615384615,0.336639513
Ta6W6,323.325,10.16,0.486753333333333,792.333333333333,-0.42043863,0.521676543,13.32,3,7.5,1.09705524
Ta6W6,323.325,10.16,0.486753333333333,792.333333333333,-0.420425244,0.521675105,13.32,3,6.95454545454545,0.850687044
Ta6W6,323.325,10.16,0.651506666666667,813.666666666667,-0.520655977,0.548086376,13.32,3,7.5,1.015992936
Ta6W6,323.325,10.16,0.651506666666667,813.666666666667,-0.520675196,0.54808888,13.32,3,6.95454545454545,0.858442289
Ta6Y6,347.435,15.365,0.317,644.466666666667,-0.314518558,0.500797367,21.66,3,6.95454545454545,0.849913697
Ta6Y6,347.435,15.365,0.312,517.933333333333,-0.295923812,0.447510814,21.66,3,7.5,1.614726376
Ta6Y6,347.435,15.365,0.312,517.933333333333,-0.295865543,0.447500262,21.66,3,6.95454545454545,1.660185441
Ta6Zn6,298.31,10.005,0.322,771,0.221425485,0.431854461,11.84,2,7.33,2.289857
Ta6Zn6,298.31,10.005,0.214666666666667,556.116666666667,-2.290199658,0.632002865,11.84,3,7.5,1.716493142
Ta6Zn6,298.31,10.005,0.214666666666667,556.116666666667,-2.290214575,0.63200343,11.84,3,6.95454545454545,1.587503019
Ta6Zr6,326.665,12.435,0.356666666666667,714.333333333333,-0.387955165,0.519823448,0.0001557,3,7.5,0.891511059
Ta6Zr6,326.665,12.435,0.356666666666667,714.333333333333,-0.387927387,0.519818788,0.0001557,3,6.95454545454545,0.828190305
Ta6Zr6,326.665,12.435,0.391333333333333,657.666666666667,-0.308785327,0.491651435,0.0001557,3,7.5,1.393364081
Ta6Zr6,326.665,12.435,0.391333333333333,657.666666666667,-0.308809889,0.49165295,0.0001557,3,6.95454545454545,1.246594992
Tc12,273.5,8.63,0.55,573,-1.383265667,0.683359712,27.1,1,7.5,3.723349165
Tc12,273.5,8.63,0.55,573,-1.38331182,0.683342661,27.1,3,7.5,1.396295019
Tc12,273.5,8.63,0.55,573,-1.383290476,0.683349988,27.1,3,6.95454545454545,1.716465658
Tc6Ti6,284.29,9.635,0.55,573,-1.224947793,0.784545306,21.19,2,7.33,0.943558137
Tc6Ti6,284.29,9.635,0.236,486.8,-0.719138018,0.592209454,21.19,3,7.5,1.958010092
Tc6V6,288.25,8.475,0.55,573,-1.632078663,0.779569443,9.693,1,7.5,3.535656196
Tc6V6,288.25,8.475,0.525,475.8,-0.713636942,0.522883231,9.693,1,7.5,4.436308375
Tc6V6,288.25,8.475,0.55,573,-1.632060826,0.779568388,9.693,2,7.33,1.298531864
Tc6V6,288.25,8.475,0.5375,524.4,-1.194464017,0.657257794,9.693,5,7.615384615,1.330921574
Tc6W6,295.01,9.05,0.55,573,-1.738144891,0.725877091,6.411,1,7.5,3.728585043
Tc6W6,295.01,9.05,0.81626,835,-1.499942087,0.6042402,6.411,1,7.5,4.002725722
Tc6W6,295.01,9.05,0.81626,835,-1.499930766,0.604236887,6.411,2,7.33,1.131058041
Tc6W6,295.01,9.05,0.638753333333333,660.333333333333,-1.663189234,0.687607786,6.411,3,7.5,1.75149705
Tc6W6,295.01,9.05,0.727506666666667,747.666666666667,-1.583890307,0.647121189,6.411,3,7.5,1.065566907
Tc6W6,295.01,9.05,0.68313,704,-1.624099445,0.66765194,6.411,5,7.615384615,1.360349461
Tc6Y6,319.12,14.255,0.55,573,-0.701732299,0.749622721,13.92,2,7.33,0.102673449
Tc6Zn6,269.995,8.895,0.55,573,-0.990666879,0.641299304,17.18,2,7.33,2.200823529
Tc6Zn6,269.995,8.895,0.183333333333333,275.233333333333,-5.022679136,0.881987412,17.18,3,7.5,3.262812003
Tc6Zn6,269.995,8.895,0.183333333333333,275.233333333333,-5.022914285,0.882016505,17.18,3,6.95454545454545,3.139105651
Tc6Zr6,298.35,11.325,0.55,573,-0.982374824,0.762460859,24.13,1,7.5,2.707871204
Tc6Zr6,298.35,11.325,0.426,601,-0.672324526,0.514217788,24.13,1,7.5,5.817229642
Tc6Zr6,298.35,11.325,0.55,573,-0.982209301,0.762423274,24.13,2,7.33,0.710603657
Tc6Zr6,298.35,11.325,0.467333333333333,591.666666666667,-0.805065021,0.620553209,24.13,3,6.95454545454545,1.887943364
Tc6Zr6,298.35,11.325,0.488,587,-0.85816227,0.66309645,24.13,5,7.615384615,2.301337619
Ti12,295.08,10.64,0.079,443.7,-0.600513444,0.56737983,25.29,1,7.5,3.803851867
Ti12,295.08,10.64,0.079,443.7,-0.600855957,0.567466665,25.29,3,7.5,1.288465013
Ti12,295.08,10.64,0.079,443.7,-0.600817269,0.567456297,25.29,3,6.95454545454545,1.310324189
Ti6V6,299.04,9.48,0.227666666666667,454.4,-0.587017377,0.581729302,27.79,3,7.5,1.339113289
Ti6V6,299.04,9.48,0.227666666666667,454.4,-0.587666557,0.581915841,27.79,3,6.95454545454545,1.293342789
Ti6V6,299.04,9.48,0.376333333333333,465.1,-0.621830013,0.610410441,27.79,3,7.5,1.130512317
Ti6V6,299.04,9.48,0.376333333333333,465.1,-0.62152987,0.610323175,27.79,3,6.95454545454545,1.095834266
Ti6W6,305.8,10.055,0.324753333333333,574.133333333333,-0.69485254,0.556272016,19.1,3,7.5,1.37337419
Ti6W6,305.8,10.055,0.324753333333333,574.133333333333,-0.69480145,0.556256842,19.1,3,6.95454545454545,1.170262571
Ti6W6,305.8,10.055,0.570506666666667,704.566666666667,-1.125500339,0.653353835,19.1,3,7.5,1.120758533
Ti6W6,305.8,10.055,0.570506666666667,704.566666666667,-1.125325099,0.653313104,19.1,3,6.95454545454545,1.048611766
Ti6Y6,329.91,15.26,0.079,443.7,-0.25523067,0.496989571,12.08,2,7.33,0.618295023
Ti6Y6,329.91,15.26,0.231,408.833333333333,-0.743015533,0.563887526,12.08,3,6.95454545454545,1.932741737
Ti6Y6,329.91,15.26,0.231,408.833333333333,-0.743030869,0.563961857,12.08,3,7.5,1.739788399
Ti6Zn6,280.785,9.9,0.079,443.7,0.015628625,0.400882331,15.9,2,7.33,2.30631635
Ti6Zn6,280.785,9.9,0.052666666666667,337.916666666667,-2.882984009,0.648362599,15.9,3,7.5,2.067588158
Ti6Zn6,280.785,9.9,0.052666666666667,337.916666666667,-2.883028486,0.648366228,15.9,3,6.95454545454545,2.105341912
Ti6Zr6,309.14,12.33,0.194666666666667,496.133333333333,-0.640930495,0.550696272,24.32,3,7.5,0.994543291
Ti6Zr6,309.14,12.33,0.194666666666667,496.133333333333,-0.64088636,0.550683996,24.32,3,6.95454545454545,1.148158627
Ti6Zr6,309.14,12.33,0.310333333333333,548.566666666667,-0.861853814,0.605831892,24.32,3,7.5,1.505128446
Ti6Zr6,309.14,12.33,0.310333333333333,548.566666666667,-0.86215166,0.605915236,24.32,3,6.95454545454545,1.501768112
V12,303,8.32,0.525,475.8,-0.649832575,0.619977033,12.31,1,7.5,3.602374699
V12,303,8.32,0.525,475.8,-0.649523071,0.619887948,12.31,3,7.5,1.008863553
V12,303,8.32,0.525,475.8,-0.64983714,0.619982055,12.31,3,6.95454545454545,0.88328084
V6W6,309.76,8.895,0.81626,835,-1.730684133,0.746561931,17.74,2,7.33,2.000757952
V6W6,309.76,8.895,0.622086666666667,595.533333333333,-0.846053736,0.609165346,17.74,3,7.5,1.210932297
V6W6,309.76,8.895,0.622086666666667,595.533333333333,-0.845962514,0.609141055,17.74,3,6.95454545454545,1.120788601
V6W6,309.76,8.895,0.719173333333333,715.266666666667,-1.276804128,0.67607946,17.74,3,7.5,1.167087682
V6W6,309.76,8.895,0.719173333333333,715.266666666667,-1.276676493,0.676038086,17.74,3,6.95454545454545,0.99020049
V6Zn6,284.745,8.74,0.35,359.316666666667,-2.685628289,0.673144164,19.82,3,7.5,2.09504322
V6Zn6,284.745,8.74,0.35,359.316666666667,-2.685686232,0.673149257,19.82,3,6.95454545454545,2.053697291
V6Zn6,284.745,8.74,0.175,242.833333333333,-4.923477838,0.844939821,19.82,3,7.5,3.079789052
V6Zn6,284.745,8.74,0.175,242.833333333333,-4.922410956,0.844808269,19.82,3,6.95454545454545,2.919433455
V6Zr6,313.1,11.17,0.525,475.8,-0.398589583,0.572981058,32.44,2,7.33,0.128615422
V6Zr6,313.1,11.17,0.459,559.266666666667,-0.78083481,0.631901658,32.44,3,6.95454545454545,1.597564292
V6Zr6,313.1,11.17,0.4755,538.4,-0.666823033,0.614345117,32.44,5,7.615384615,1.079685262
W12,316.52,9.47,0.81626,835,-1.109740107,0.652170591,13.02,1,7.5,4.075780532
W12,316.52,9.47,0.81626,835,-1.107980157,0.651853067,13.02,3,7.5,0.721671343
W12,316.52,9.47,0.81626,835,-1.108487937,0.65194495,13.02,3,6.95454545454545,0.561387312
W6Y6,340.63,14.675,0.646506666666667,687.133333333333,-1.186944886,0.659857228,15.25,3,7.5,0.519909544
W6Y6,340.63,14.675,0.476753333333333,539.266666666667,-1.121261602,0.575328432,15.25,3,6.95454545454545,1.525936855
W6Y6,340.63,14.675,0.476753333333333,539.266666666667,-1.121489153,0.575377912,15.25,3,7.5,1.629989241
W6Zn6,291.505,9.315,0.544173333333333,598.783333333333,-2.865327671,0.715982129,10.58,3,7.5,1.873073431
W6Zn6,291.505,9.315,0.544173333333333,598.783333333333,-2.865376438,0.715986049,10.58,3,6.95454545454545,1.686820896
W6Zn6,291.505,9.315,0.272086666666667,362.566666666667,-4.928072555,0.86173723,10.58,3,7.5,3.046307621
W6Zn6,291.505,9.315,0.272086666666667,362.566666666667,-4.928081645,0.861737917,10.58,3,6.95454545454545,2.964481357
W6Zr6,319.86,11.745,0.686173333333333,757,-1.109665823,0.649781089,15.17,3,7.5,0.919152927
W6Zr6,319.86,11.745,0.686173333333333,757,-1.109868727,0.649821651,15.17,3,6.95454545454545,0.928066832
W6Zr6,319.86,11.745,0.556086666666667,679,-0.998170727,0.602025105,15.17,3,7.5,1.462330381
W6Zr6,319.86,11.745,0.556086666666667,679,-0.997770726,0.601942317,15.17,3,6.95454545454545,1.267105029
Y12,364.74,19.88,0.307,391.4,-0.617135679,0.514227673,22.53,1,7.5,5.033120555
Y12,364.74,19.88,0.307,391.4,-0.618285937,0.514644369,22.53,3,7.5,1.796520869
Y12,364.74,19.88,0.307,391.4,-0.617843878,0.514493909,22.53,3,6.95454545454545,2.20871415
Y6Zn6,315.615,14.52,0.307,391.4,0.087613434,0.352503058,16.2,2,7.33,2.987824234
Y6Zn6,315.615,14.52,0,126.35,-7.07665926,0.99707012,16.2,2,7.33,2.581273642
Y6Zn6,315.615,14.52,0.204666666666667,303.05,-3.35231641,0.661984944,16.2,3,6.95454545454545,3.114266964
Y6Zn6,315.615,14.52,0.1535,258.875,-4.560525694,0.770695708,16.2,5,7.615384615,1.719532925
Y6Zr6,343.97,16.95,0.346666666666667,461.266666666667,-0.71274653,0.538014262,29.08,3,7.5,1.809722064
Y6Zr6,343.97,16.95,0.346666666666667,461.266666666667,-0.712863739,0.538040482,29.08,3,6.95454545454545,1.952957891
Y6Zr6,343.97,16.95,0.386333333333333,531.133333333333,-0.641651033,0.559959686,29.08,3,7.5,1.092251343
Y6Zr6,343.97,16.95,0.386333333333333,531.133333333333,-0.641372935,0.559864396,29.08,3,6.95454545454545,1.307547676
Zn12,266.49,9.16,0,126.35,-7.316130234,0.996325225,0.6036,1,7.5,6.115356067
Zn12,266.49,9.16,0,126.35,-7.316160151,0.996325653,0.6036,3,6.95454545454545,4.489099412
Zn6Zr6,294.845,11.59,0.284,442.783333333333,-3.068007259,0.682214215,13.51,3,7.5,2.074771964
Zn6Zr6,294.845,11.59,0.213,363.675,-4.238060268,0.776678137,13.51,5,7.615384615,1.114628352
Zr12,323.2,14.02,0.426,601,-0.852477746,0.580548731,33.82,1,7.5,4.374206827
Zr12,323.2,14.02,0.426,601,-0.851634585,0.580311256,33.82,3,7.5,1.262184122
Zr12,323.2,14.02,0.426,601,-0.852017203,0.580416467,33.82,3,6.95454545454545,1.282841508
